"CM033Q01T","CM474Q01T","CM155Q01T","CM411Q01T","CM803Q01T","CM034Q01T","CM305Q01T","CM496Q01T","CM423Q01T","CM603Q01T","CM571Q01T","CM564Q01T"
10.8141424327917,10.6401251641706,10.9230385961831,11.2950181804513,11.6521133295508,11.7453854829218,11.2472005598705,11.4056520096984,10.4494389782775,11.4367245348765,11.6782619215083,11.3392147284242
10.9054420871628,10.645948569649,10.6747987540654,11.0061250624539,11.7339948667227,11.5293301689955,10.7226724934607,11.4278903157736,9.82476896782472,11.5398984024717,10.9852927228879,10.4963170365812
10.8696916271023,10.3817073365532,7.25770767716004,11.5117147323292,11.3575456967899,10.4931058722672,11.522420246532,11.4008535895467,10.3904404774906,12.0164726651575,10.7389802915807,10.914397316336
10.4490623686289,10.184560331648,11.3092290856286,7.38025578842646,11.1320895528075,10.3858519714801,10.8736412743004,10.9347306508334,8.99850761180784,10.9059376318591,11.2970678069568,10.2776339773869
9.46637696659242,9.56850420696633,10.7772673644581,11.1915625061496,10.6744981447512,10.4228764069626,10.9166508793718,10.7314496766166,9.850350454123,10.9280226378079,10.577808628846,10.7261267283288
10.4727141511766,10.5707783185508,11.3036724913329,11.4445074282341,10.7321921968516,11.3754548953942,12.1725210326188,10.7600070483566,10.1392708841968,11.659412568755,12.2175020799899,10.4814763749581
10.9040091326435,9.97338667991579,12.3989301702393,8.86488793377419,10.5396939426333,10.3618613162997,10.5520556896981,10.570880932645,10.5278204170957,11.4739767148317,11.0388174241394,10.5371235536725
10.3940288329994,11.2587555350509,10.9002332148007,12.3286441979184,11.3218618071194,11.4952807077968,10.1754974555936,11.3326258626479,10.0388921895423,10.8929729825133,8.91891797990868,10.5461043055463
10.3745843340731,9.73996812270477,10.8516257278494,11.3736404088667,10.6747293907054,11.1463156186307,11.6935539226137,10.8084948653898,9.81410974138491,10.5853209731958,9.22384872200097,10.0953880841104
10.6081926819298,10.6229358075154,11.4695376816272,11.1708435233344,12.3569465339643,11.6121190038566,12.0926967591092,11.6318456316258,10.9810294105849,11.2537012653349,11.6210800735124,10.5669484227257
10.3669385098429,10.3954972620445,10.7126829314587,11.689396608086,10.6770389138919,11.0432417845354,11.370497471838,11.9796612606592,9.69566355532975,11.2738430623545,10.88440430172,9.8230906154641
10.8841792960939,10.7329123513886,11.7188007747179,11.7469298236172,11.044344822798,11.6251732091279,11.2445360858989,11.6971535365427,9.94025333172645,11.8334207470683,11.3093761859145,11.1049572266439
10.714639966287,10.6216443686001,11.4200642839189,11.775205110473,11.6718845657898,11.1253346555389,11.0515247245318,9.27237576289563,10.1694990040775,11.3860915937934,11.7871270830081,11.1719973154984
10.5052319096227,10.8318451856284,11.8186586316794,12.0687684304674,10.7583708562809,11.4093633312538,11.8805987053059,8.40290404501411,10.9743003238465,11.4858830938583,11.2114959952575,10.3795975002136
11.1654226141999,10.3019280457073,10.5359288579787,11.1885794081469,11.0339537423181,10.7272901189751,10.6432320184729,10.4407116501566,10.0239780308708,11.1262919245972,11.2781773402979,11.3530970304896
10.2685472460093,10.1361060742129,10.7704409705818,8.76264602965028,11.02685749233,11.4391066817666,11.780369115181,10.0610039904111,9.86915487345562,11.2317024875792,10.8987742906368,11.0370003382123
10.7651320066303,10.2715276675536,11.0924279340281,11.1496717856713,11.5394992339053,11.3386673113858,12.2944360248193,11.5095196718354,10.1777803878689,11.3084073777792,10.9702995286544,11.5369739677274
10.3022972289774,10.0149842035498,10.9863599498087,11.0384317704516,11.7652316235463,12.0406141054903,11.000515253074,11.0356796744674,9.45218790808416,11.3313436345113,10.8387766668196,11.3110418119502
10.3757698336816,10.311649022192,10.7594123791238,11.0912547525151,11.4073538159142,11.8941798443633,10.3305184385589,11.1783893528498,11.013418871924,11.4986946860565,10.6730863852564,10.6081432552789
11.2334760774449,10.5660724275134,11.2675874281462,11.4055072782029,10.946939430027,11.6444097637271,10.469908702803,10.5746958255773,11.1571358433038,11.6131146322256,11.7307106860398,10.5781397504598
10.8485406530779,10.0484100692557,10.5728798057415,11.0871300903888,11.4044824254358,11.7090019869965,10.5785725902777,11.3554526061457,9.44612370363683,10.7736924602149,10.4245110012786,10.1339641512171
10.2794208580383,10.5266145483893,11.3224910880657,11.6762170958574,11.0377082686716,11.2177890108576,11.607817375494,11.2847191193136,10.0662864428412,11.2745667478495,10.3619245454104,10.8374610192626
10.3364056874256,10.4549559547641,11.1244797026566,11.6452774123225,10.8460696183644,11.4478961567497,11.988606696088,11.5565977934264,10.4686877187655,11.7578774736949,11.2249366788199,10.6104390140725
11.0134683079414,10.2327912996787,10.8171347934649,10.9848519477947,10.7029073326789,11.4531011478246,10.4569127899209,11.4736023465737,9.91886865457443,11.5319140355219,10.1980955850586,11.0504613420821
10.4191215972944,10.2553408911956,11.1410933724852,9.86344650299894,11.091681523239,10.4906907138998,10.7691374087303,11.2249766902899,10.2567115487986,11.1184744781252,11.2511580223691,10.6024676882885
10.0346473852342,10.4788360723176,10.8728260388324,11.3846488134081,10.5346263418121,11.7067308297055,10.5852451169686,11.465403995667,9.29926658117058,11.2752138122931,11.0038649491509,11.0587636883218
10.7859939672417,10.1777423816739,10.6557052066731,11.308910294091,11.0089595925519,11.6952720214517,11.4825899611741,11.0324673778206,9.67878027924574,11.9333448648602,11.7666602950474,10.8821143819927
10.474947209839,10.4110578835814,8.39321601159653,11.1687153681766,10.9232910941103,10.9820331790539,11.3934209484155,11.1777603736622,10.5109951420504,11.6107687972693,11.3902831420779,8.01002752848173
10.5347327332796,10.8243478281247,10.7593061509669,12.0777675718772,11.3044488266994,10.5229074576989,11.5398594662103,11.9518769274605,9.61413742298365,11.5828805400575,11.1503330472675,11.0334531488622
11.0119346538343,10.2827113494391,10.6388078144873,11.4687645691845,11.2012375440516,11.8235449520166,12.7270960942726,7.7484600238997,10.0394597140593,11.7374520594392,11.9263851974041,8.91355028049368
11.0069712897413,10.34374048613,11.0397167047755,10.8119880189352,11.38208758444,10.6414885887297,9.06946781309477,9.04511189260841,8.64117917119723,9.480214825778,8.73552518573323,10.6737809422727
10.6758386275257,11.5067061651563,11.0658724441013,10.4052017934337,11.1307129086722,11.8164095257645,11.3383815834921,11.873804559072,10.2961713262796,11.4577615314197,11.8993028901486,9.99373950651315
11.0538222101928,10.2046656426557,11.2956645768142,10.7775386188024,10.5466037994905,11.0526028233773,10.8143435429202,9.20643274714516,10.2044436342184,11.296993348641,11.1017641643172,10.6045781008504
10.6064365380683,10.5466563632898,11.26025011105,11.4171301675154,10.9290989483197,11.5288381834303,10.7038959412929,11.5663524813531,9.55165799359387,9.13443077787583,9.05064099321851,9.46915989974286
10.922352923114,10.3363732562203,11.5970276142577,11.179059828214,11.3059873926904,10.71894085748,11.4279774124074,11.2733984344055,10.4127719892833,11.4087975227149,11.9106473381295,7.93415523353632
9.77195416257428,9.99383087243373,10.6486340282065,10.8402277612777,8.62658556818743,9.95294416124872,8.37378460812088,8.46947245520483,9.00785692335828,8.71160799589757,8.61667646990119,8.11042723757502
10.3711133569959,10.6758155309705,11.4157645736554,11.3195348718054,11.776373757052,12.9223893281168,10.3763620568735,10.4397469775589,9.63403824834541,11.029179845608,10.4939650383747,10.6975880513107
10.6814353347885,10.4272688874623,10.6788366464679,10.9489627427911,10.8075639927307,11.5371984773456,10.9148884442119,10.2244835040178,10.2508644028687,11.1174502908914,11.150016846276,11.8986979397327
10.5674118744192,10.246190338908,11.1850739628092,11.1602567709989,11.3140110042025,11.291904659037,10.830243334258,9.77400509475789,10.5014720424147,11.9510771647668,11.050858258838,10.6735957742322
10.242492293944,10.5141766106556,7.4730690880322,11.4830434104883,11.1088743566929,11.5067866610108,11.353906286546,11.4220812976695,10.1737818296367,12.0245927344531,11.5302347904928,10.5938809448995
10.4885204292416,10.0229136820187,10.7530613923447,12.0484710180267,10.8062268774586,11.8276851086144,11.7513280035307,11.1121493463482,9.29053691397046,11.3795769127722,11.1285268909738,11.2217305630848
10.2094269412587,10.0166376504688,10.532656055217,11.4069314153388,11.069119656384,10.9276815645008,10.6298760668759,8.15334975799889,10.0156995431431,11.3782848859973,11.0240733131256,10.5343603136116
10.1694990040775,10.2935005560854,11.001883151062,11.1294370896654,11.1732902313439,10.5918231760989,10.8435338727647,9.77877430836249,9.94030152565884,11.5591122432695,11.2525861489102,11.3808786840499
10.058437912534,10.5339877551954,11.0057598020357,11.0411282281717,10.6409864906666,11.2949933107066,9.70137136841399,10.9373301822453,10.5531007310723,11.2797568300089,9.80631564078385,10.593003146862
10.449265176064,9.99154421635641,11.6513909150885,10.1330504556525,11.5729946384361,11.6611040616415,10.9420136160929,10.6409386586526,10.6241526191328,11.1539908269878,11.4758672120136,10.5104775366449
10.7930235471015,10.5173209263763,11.6354173963543,11.651216761258,11.3547968837737,11.528848025514,10.9152339081826,11.1412819053376,10.1106643103283,11.2268687375959,9.57087784672921,9.74443320268052
10.5305483479682,10.1230246082562,10.9262621688531,10.8752319125953,10.9197141130229,11.7133324893106,11.0704124813863,11.6463543523413,10.412261072176,11.2269086718375,11.050731262616,10.3302900572916
10.3343279669755,10.0922052768353,10.7641810043079,11.3816201641922,11.1717722898305,11.2279464027592,10.520671194289,11.2092765989964,10.0930329544194,13.6635404988545,9.66592808948756,10.7395655622851
10.6293681027127,9.83419106353347,10.379348991266,11.2780002819947,10.6843479470738,12.5492934875727,10.2780466179484,12.4317729256261,10.1119640668069,11.7970286408047,11.6439449554083,10.8082521125717
10.16485131667,10.1739726001594,11.7923207970346,11.8576705300428,11.4407847871925,11.1304051013572,10.9231107449539,11.4224097732175,10.2952931258583,10.7517777775095,10.9102769072174,10.1006566700781
10.037187680924,10.798697640799,10.9834944968787,10.9806037808594,11.638297409653,11.8855298588538,10.996601419216,10.8079485886567,10.1151656257411,11.1412964063925,9.93328904377292,7.90838715929004
9.75452339939617,10.2548484016511,10.8809486396401,10.7534888980691,10.8129349219283,11.0103490560126,10.6678850546242,11.5859528535037,9.54395137631636,11.0658724441013,11.0266948880596,10.3974518192267
9.96288789581758,10.1443138387026,10.7578390488678,11.9232852412884,11.168517826163,10.8964800326737,10.9560733545575,11.2542324532001,9.91704523046819,11.1341509721151,9.56836440548421,10.2118909478012
10.4168499559541,9.78695373628018,10.7404969534826,11.551559467581,11.0862877916293,11.1668088706813,10.6192275817487,11.7049993132069,9.70893145807383,10.5068194287737,8.98331429339775,10.7982481658599
11.1358437112538,10.2698999333806,11.2157720136161,12.2070771408558,12.1015562179742,11.4390420829789,11.4098068787539,11.4673212203652,10.2631181243005,11.8969898695383,9.87827230339506,11.0204635252212
9.7895346724601,11.0062412537048,7.29844510150815,11.2054895640316,11.0124131424793,10.7697894020652,11.8543070595203,10.6872977679933,9.57609397984812,11.6520698253765,11.774173722318,10.1131405136678
10.5095779005279,10.0216260805532,10.7479170172929,11.6735040131452,10.2282486232293,10.9166508793718,11.112343415303,11.6258701479864,10.3366326764176,11.4728635981464,11.0109109094828,10.314702763736
10.149096848566,10.1642351262477,10.6002780880109,11.3585614290508,11.0273451465603,11.0856441035812,10.4913019948302,11.6750783274737,10.2594472407405,11.055182367295,10.6373927255682,10.538396324507
10.0157442348818,9.90807700486994,11.1769071253222,11.4589232415875,10.4721763417463,11.2804005459126,10.1249897575782,10.9116644270661,10.1025433083212,11.3081619609374,10.5270970703802,10.0039209498574
10.3786963612996,10.7176569613435,10.3489423088605,11.5639322183088,11.0391065668333,9.99328255165234,8.82055174325303,8.88474872645118,10.0833895178113,10.8178564388476,8.45190772471761,8.67214355141406
10.3146033321531,10.207325906556,10.7385248440957,11.2312652248369,11.4491759658063,11.3607178960796,11.0321116152722,11.5117948260389,9.59308259297708,11.3892765083905,11.4846288658151,10.8219159978718
10.7611104967444,10.3161599588936,10.579259656912,11.1503617878549,10.8220157793505,11.2575556819857,11.9991591710759,11.6471765985191,9.57560829033293,10.9363872978389,11.1017641643172,10.4872383063167
10.5836001508256,9.95308691302741,10.5633622938325,11.1405130483579,10.8997348345262,10.9728598214795,10.6104390140725,10.8989590822847,10.0799167836252,11.4285651163522,12.1653808508669,11.2553327983016
11.2100079198757,10.498056719735,11.134953921171,11.9186372093278,11.2139532311598,11.7034383807905,10.6696760651629,11.0052781184593,9.85392959368778,10.1130188764305,9.71081258366268,11.1475412768544
9.70643807033756,10.360722508129,11.2024659448285,11.3361644198369,11.3856033263949,11.4147281213166,10.6630542964639,10.6741743105515,9.90063348355322,11.1970770869699,10.5467877607015,10.9097835086967
10.7154616681443,10.4471771899213,11.1932159456797,11.2772411054117,11.3504300646074,11.4440040195038,10.6376807025321,10.5095779005279,10.4670099853021,10.9632030755743,11.1913142542554,9.26634256209147
10.7829275606123,10.5795648684005,10.8340558728284,11.1448572925592,10.8004119619193,11.5257627137717,11.4980757517199,11.3738357965683,10.0971610976663,11.5982679501343,11.1228119163665,11.7595433260696
9.42891349477563,10.2457288304773,12.6493664727763,11.2838770140006,11.5845016634595,11.0138142916507,10.7807047604241,11.6961965707998,10.7590511573404,10.7118589421908,8.84649693855884,10.6013237225822
10.0662439538352,10.1659287371221,11.0216409964111,7.09423484592476,11.7840512351063,12.0795963073793,11.642101135194,12.02812351573,10.5675920476433,11.7773875275199,12.0224562507953,8.84606519069288
10.2980265205107,11.0589054150257,10.9338566886078,11.6598098088054,10.8357894193493,11.5392849801891,11.0887514312561,11.0763411378032,9.83611836216527,11.2226132701102,11.1532889971885,10.459095319074
10.2377788411898,10.26493110855,10.6374167268163,11.2555268512269,10.8835602694466,10.9729627833494,10.8769900301614,10.8436901044566,9.66402405235482,11.6749337641185,8.76467807411661,10.4713832529071
10.3226254275649,10.1378479590555,10.7120594345115,11.323228778644,10.7392187765519,11.874159998165,10.7930440892076,7.56112158953024,9.43340392009022,11.3668471160338,11.8468587669371,10.3721152356019
10.5819778437524,10.3422907202548,10.329473983865,11.6122095564995,11.3809015070235,11.7951451456874,11.124730368027,11.0142260210021,9.68439827154996,11.1138349956103,10.0014306268661,10.5458676160424
10.2821294466004,10.7336755853569,10.5685438529295,10.9935130802669,10.8875116964444,10.1536235089139,9.29780164774618,10.2021466563265,10.0447266642289,8.99280605942648,8.88502565805085,10.1572766939647
10.8741717682406,10.6202291819497,10.9767991270909,10.6507203752493,11.4284998329678,11.7632872173773,11.0491583481903,11.4449249580695,10.1204922998909,11.1922793322948,11.247370114399,11.5281096002953
10.4406239910919,10.616780438789,7.9043348420851,11.3014263532507,11.5874297871383,10.8977943243949,11.2834368260962,11.5686439537266,9.69953369561506,12.2005222706581,12.251227639037,11.458384798309
10.6945551396562,10.1563840619997,11.0380298896441,11.212576842747,10.9852927228879,11.0082641361721,11.1937527254271,11.2530790281128,9.93076219467101,11.5217960051384,11.2642846023825,11.727294633733
10.1313399995781,10.7203777505019,10.3547860769875,10.8609010336993,10.9461994592397,11.1466185680621,10.7073483950652,10.9427036312476,10.0120728629496,11.0657786178674,11.0033490606047,10.4995179223163
11.2467961214799,11.3901022489174,11.0244808409858,11.7022060845527,11.1946742133513,12.3460823832885,11.6251553325123,11.4089750657419,10.8253228846656,11.8480038735214,11.6272714897548,11.0090423527708
10.0555217083916,10.7378304297628,10.4401271111951,11.4867765424752,11.805997982831,12.0304982751935,12.0899207787941,11.2604818279445,10.2774963926861,11.8458198802436,11.4778991430465,11.9927556550337
10.4493520809466,10.1039764132855,10.7851247259104,11.078644128844,10.7117029759237,10.4705328162984,11.058889668606,11.2079480194319,10.1380852538955,11.1541339970597,11.2479959129644,11.0584014065729
10.0804196120456,10.3665609732646,11.3069462598256,11.7069779446399,11.3400115175253,11.5249330840945,10.9266756185574,11.8545202730758,9.5468126085974,11.1106851516177,11.3364627118193,10.2528407578441
10.4225789207192,10.1720250311402,11.0870535470844,11.2216101335527,10.9255966952181,10.8627994589605,10.3389320863855,10.3822650783332,10.1628087299689,10.9441528812494,8.6278397115033,10.5865086367971
9.68589108765103,10.3658684524613,11.0072366253094,10.6951669891603,10.4526200104567,11.0102498726224,11.7347962066058,11.1442936069074,9.87277057987407,11.1692231542403,10.8763098351459,9.909569022852
9.78018933619163,10.461473441479,11.4335467035023,11.6999028333004,11.3817569927349,11.5904789231853,11.1437729995204,11.3930489895972,10.2484238675695,11.8313791960888,11.6053496661597,10.6638727323618
10.5623537991192,10.5025712758102,11.6683724470916,12.008639481381,11.4340229403742,10.832378566386,9.60163894016677,9.17003907520266,8.87668416661445,9.22483481812663,9.10930382779841,11.284794497145
11.3208686741881,10.1819901219706,10.9771580309,11.5974044715482,10.7142177487498,11.6673703872182,11.965057850597,10.9641037112761,10.2280317897205,11.7571022586123,11.6448743560995,11.0561775887349
10.6156527389318,10.0484100692557,11.5005998152796,11.729326335417,11.3045596825684,11.0443128677906,12.4104288140131,11.6746020397869,9.71788060475064,11.6096528219227,10.6951443347421,10.1650437983368
11.3919435684094,11.6443571547608,11.1664554163686,11.9081651377208,10.9242644179074,10.9420844087943,11.9802818433373,10.5646537497409,9.67984387618024,11.5077320022589,11.5898679874164,10.1166615728128
9.58781744354418,9.99756970589727,11.0572506856691,10.0802101309296,11.4365842317135,11.4629996562005,11.0870076182893,11.0867166869241,10.3943961424618,11.323095792686,10.8635654783782,10.4061701113597
10.1966048274778,10.2059966592311,10.4328208478579,11.5985341920396,10.6048260921224,11.5068168452858,10.7497634623382,10.967473889283,10.3369892693381,11.4461551218364,9.43228320271387,11.0931585721512
11.212320247228,11.2857989923451,11.658513878708,11.2529493466104,11.1162169061345,11.0426017845136,11.2609065028493,11.0939038816793,9.74196812337144,11.6400778046306,9.51679512975125,11.5489391179222
9.92539580458501,10.2670884565456,11.1840046445019,11.596227470741,11.0113403492357,11.2579816011062,11.812592924855,10.6314225585817,9.88083286197132,11.1042050641414,11.4825384198302,10.9983595215885
10.4415586251923,10.6165844084037,11.3634505035812,11.3863753606298,11.1096679184041,11.3715231779651,10.7187638663291,11.0831113102461,9.83793518429589,11.7474598932111,10.5630779495672,11.0017164343799
10.1046308635707,9.94275634145683,9.03431892773071,11.1058290269667,10.8202581692471,10.9848010766259,11.3994879737441,10.914233553428,9.56850420696633,11.2573103735091,12.2482073780328,10.5460780094789
10.4539760993585,10.2987002841799,11.6198497572917,11.1133579319281,11.0298609119896,11.8883917407045,11.7135207030401,10.9166871855783,11.4421703273183,11.7665051035019,12.5206899360032,11.2436070765354
9.88246818531205,10.4543220403214,10.7814531700886,10.9793428540816,10.753574377287,10.6425397869535,11.3082601349018,10.9951087940154,10.4198080517841,11.3877023202161,11.7031077120927,10.1593693124381
9.99879773234045,10.0183329442052,10.9639998331597,11.2021385188034,11.08998861095,10.9764913926975,10.6600789056526,10.773483005425,9.54788346359889,11.2196276537328,10.9087776839729,10.7706300561436
10.3267925787726,10.9481011361052,11.0295528679855,11.4996679714783,11.5898031693006,11.8028450323622,11.4700701546638,11.6071987437421,10.526721795621,11.7017508261028,11.5908767563874,10.8606322784185
10.4485696649802,10.0926192012586,11.403110598963,10.9939332518712,11.1633679888004,10.9328212146075,11.1057839524811,11.0559880990931,9.60440743513198,11.2243630050911,10.5622244313394,10.470419370086
10.7151952442178,10.6215956023853,10.7237298321499,10.1696905933108,12.1420566545166,11.3300117328751,10.9271248266112,10.8846480006967,10.0093329506195,11.6371587639886,9.06091185848425,9.0980671294934
10.3833486865446,10.1577033234047,11.5844085665921,11.7219132951602,11.9932753862701,11.8814914296621,10.9472916047092,12.10671629099,10.0862673376608,11.1108047581125,11.2729917443485,10.5648344205463
11.6030038006968,10.9285250602122,10.7809127081884,11.3203232427687,11.8897510148692,11.3698169289923,11.2047413206679,11.3317512497282,10.5497789468108,11.7443387277669,11.2570650048414,10.3070508533547
10.484753000448,10.0096027833248,10.7419248452054,10.4197782157332,10.6786063484612,11.6647964053079,11.0122646705031,11.4076760542511,10.1786921034768,11.3657470887117,10.5374949458669,9.98585064296125
10.2725998311785,10.4621314397576,11.1447127880649,11.8683386131794,11.1621899902679,11.990630611253,10.5159126280177,10.8003711788851,10.1931302018005,11.5495659290652,10.6178579195476,10.7658710503414
10.5401172902609,10.9196055196687,11.0881704980776,11.8011673806805,10.5789797978574,11.5062935221722,10.2010333184248,11.0573137731715,9.93639027221184,11.3367847672514,9.04617302576227,10.7444726722951
9.89706698473321,9.89267935381952,10.4935216899787,11.5620774684298,10.269587937122,11.602418759453,11.1018999262814,10.8404432848539,9.43588104789011,10.6457819763623,10.7627210419229,10.5968847018513
10.6427069211985,10.2971499485251,11.5388660789706,8.42002127966396,10.4987462322769,11.3752368717205,11.5430569187496,10.3357893145979,10.1948877043563,11.5443175372013,11.0284820824784,11.3196562001078
10.5388467093287,10.7452271371459,11.0596452172017,11.8190342185383,11.3610555156321,10.9830699152974,11.1848379778834,10.447612546703,10.4335862516457,11.6760726970446,10.9310154984008,10.1596402574573
9.92333919823873,10.1791476497606,10.8825277060634,10.7928181028275,11.0868391946576,11.2182187775815,10.9287761767854,10.7073483950652,10.0147605549456,11.1918520554887,11.3347433289405,11.0003983945645
10.9086678964117,10.374178445562,10.7264780832448,11.1449150885106,11.2048365827408,11.253455009396,10.378136624983,11.5246366208982,9.54709828207456,10.9581653690581,9.42432208149801,10.0245097807836
9.87909239570141,10.3475000702565,11.1936288787491,11.4205250476979,11.3377026523656,11.3474138264887,10.7901846815632,11.8863011715698,9.58245550040279,11.4004508148713,11.5056389829193,10.5441038310828
10.199063387107,9.42666069794227,10.7710711167965,11.3774378745235,11.0415448881672,11.3739047478198,10.3710507062425,11.3223943013835,9.80989090379854,11.0559407210718,11.0827116176966,10.8386196655436
11.0753503029438,10.7646037836656,7.74802852443238,11.4847728735506,11.1002091301479,11.3496179893576,12.2811244578409,11.4362495831723,9.88842467485908,11.2956397231402,11.1964460336386,11.1332158190618
10.080670931474,10.2122581898178,10.5564115176052,10.9594706591483,10.9943364505864,11.2459475740767,11.9161480605256,8.06463647577422,9.29981537840379,11.3430382799565,11.0595350685796,10.5594778886997
10.9988111059045,11.1014624050584,11.2148158811661,12.0179160982417,11.3919548543906,12.2252623399233,11.129701185798,9.56092681857436,10.3106844934891,12.0164787089691,11.7186379745548,11.5362317512005
10.6665804837827,10.3293760102852,11.2607263597638,11.2624364102605,10.9654531457565,11.342398082659,11.3153643741168,11.668749030458,10.3409357064973,11.794918887692,11.054976880805,10.8749669818542
10.6566474030022,10.1086707784733,10.4083454045223,11.4284127818252,10.3985800573131,11.188122872415,10.6119665970931,10.392098241731,9.72352321531585,11.5763884078809,10.9724822038986,6.96034772910131
11.0851687345862,11.3615442798829,8.39908510293591,8.35420356292178,11.7644309861028,12.2345580563592,11.8119331597519,11.6459254664315,10.0698067518526,11.7888891444678,11.7576269648475,10.4709864724915
9.98377638376493,10.6112030972715,10.7946860919985,11.4473410637574,11.0731018042256,10.9651246050793,10.6466860064948,10.5513496688804,10.7812869052283,11.6268878780008,10.9880009168247,10.7431779782015
10.868701773025,10.6960953786977,10.7159277392841,11.3256436262937,10.8477241360607,11.4462085729046,11.9245979341544,10.894830096721,10.1859183612052,11.7603322684201,11.2364602477236,10.816272145081
10.7552824290292,10.9685602929629,11.4486962293323,12.236402994713,11.0534423010498,12.0449879811,11.3925189911071,11.2050270796662,10.5643955919534,10.7690322086923,11.5492091770475,11.5512034261802
10.4975323720529,10.2883757336555,11.4938241916678,11.6957052500949,11.5525114960022,12.058807373451,12.4856608004268,11.581368852185,10.359106973305,11.5229550006074,11.618590934125,11.2612409682224
10.7400638561805,10.6977462344645,11.3521696860908,11.410050746047,11.8800585316061,12.3893604020695,11.9551595652698,11.4752859011413,10.0177086966262,11.4787066215835,10.8377557176409,11.2019884127053
10.381955260194,10.8347063049945,11.2717706808542,12.1319685195229,12.170657880559,11.3438912393031,10.9937820104307,12.5071027355015,10.6227653356733,12.3309328014118,11.4312706251764,11.6300327167806
11.0878799048831,10.8747587727357,10.8730346507107,11.9006677814238,10.7851454309158,11.2246965763751,10.3591703768049,11.0878034189527,9.62700915059167,10.8746830495796,9.35970820362701,11.9931949693392
10.9362448984082,11.1862114615447,11.1912452844572,11.5061223763505,11.2117528023359,11.7479185326416,12.3166341127613,11.145001776175,10.4832980477571,12.3088954439056,11.5985158328044,11.6638681475294
9.78211056636953,10.0337260294599,10.1496442581593,10.2457643386885,10.4226086733262,10.4951278935918,10.6901478445945,9.1583099638818,10.0459848807647,9.57248035534597,9.20823816388431,10.6566474030022
10.3088859917553,10.6546913545379,11.1506491483075,11.3731575225771,10.89393911231,11.5307064422653,11.5275480322249,11.9206746293016,9.81274193922938,11.8038921372132,12.006810402178,11.1749460931912
10.2159232113291,10.6422532060999,7.7510451179718,11.5446566631317,11.3230716115207,12.0554706616267,11.1322358928435,11.5014397560271,10.1142750816408,11.7161764649452,11.4430929553715,7.52456122628536
10.4927453570038,10.1649283137827,11.0465472559395,11.4276725409955,11.2415103649823,11.8084789762024,11.6358419684716,10.3880410669633,10.9635495699212,11.5817609907457,11.8215565661724,10.838109241095
10.1337258763262,11.2597865161206,10.0206481723097,11.4465292193305,11.541979285361,11.8586759537507,11.2643871796361,11.601439878501,9.73577870811002,11.1349393278503,11.091010801731,10.9318025479004
10.1164595485288,10.8496671292691,10.762975101586,11.2465090014226,10.8610353842585,11.7064342111547,11.4918550343509,11.1824750606675,10.29221333664,11.9703060072302,12.8132124903369,11.4622951086854
10.5343603136116,10.5048757403564,11.3624862225638,11.7025287786373,11.3773348106639,11.551020544836,11.0976675635992,12.1619953582892,10.6098717361281,10.5140408572921,11.3304318933826,12.1457120513554
10.9701962921912,10.9485408241097,11.1312989463419,11.6156174231938,11.4976087608583,11.9208941032964,11.8529770025301,11.3286780549108,10.2130656478371,11.7115057953226,10.3999809589919,11.1158451063965
10.5715733025007,10.7249839715237,11.1394966700615,11.4044266968119,11.3245455935923,11.5723352315017,10.4478446595109,10.4813922175838,9.71866286552405,11.1330257591923,9.35131896523576,10.4946573769836
10.7204661072867,10.0291064739603,11.0978341734674,11.4597989122437,10.9965679015354,11.1918934128369,10.5881236160776,11.8221953350589,9.91328935750839,11.1678684846571,11.4241598228842,10.6959822065968
10.8914848039549,10.0876823537118,10.1801339553676,11.3924851518773,10.9401003163083,11.7436561609719,11.7103654928959,11.7349403796136,10.8249847074377,11.4603365948446,11.2051223145222,10.8871939127029
11.1453917776966,10.2202671558116,10.6768543481975,11.4423742370192,11.0365656780855,11.9882150986452,11.7622902160874,10.8930101586165,10.4915797263212,11.8249439890336,11.9459603434908,10.8317068552756
11.7556912351511,11.3923385019811,11.9823601824163,11.1549496752984,10.2081004856479,11.3262825846927,11.0787058810633,10.6339305178398,10.5041904427048,11.9692230946598,11.6786686908333,10.3492625240478
10.5283023577192,11.0281248990284,10.974523073434,12.2184112113874,11.3311037832179,10.8185975876621,10.5602559777524,10.3011556763421,9.7974601478906,11.8368912494993,11.9016444698497,11.2058294896591
10.8035472712999,10.4228169167933,10.9278251884934,11.8155675759363,10.9825771747154,11.5091483406087,10.8551647330805,11.5091985285626,10.009242990202,11.663395092315,11.4980453024408,7.91644286012226
10.6578003849999,10.9721044436688,8.20740183337636,7.97762509878459,11.8130226499857,11.9845215755442,12.3369649337802,11.6331499622766,10.8477046870511,11.9390816944357,11.7932883171596,11.3399520775686
10.8986449161622,10.2494857018107,7.35500192110526,11.1748759851547,11.1983516970501,11.251404844535,11.7657676145793,11.2043465668055,10.2372060009607,11.1862391892585,10.8995501861884,10.0763478255406
10.3100853522402,10.322493896211,8.91931939825889,11.5156018801736,11.5775608564157,11.0138472362379,11.7975027224685,10.9475908557038,10.7362227473031,11.5390024846803,10.1092407646463,10.5715989366249
10.0186003596366,9.93095679452567,10.892917215767,11.4647116346885,12.0533176579379,11.6613196076851,11.8747730079227,11.4144522881608,10.1110706657323,11.6886670880694,11.4703623722845,11.1994605191431
