"CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","Region","STRATUM","SUBNATIO","OECD","ADMINMODE","Option_CPS","Option_FL","Option_UH","Option_Read","Option_Math","LANGTEST_COG","BOOKID","CM033Q01S","CM033Q01T","CM474Q01S","CM474Q01T","CM155Q01S","CM155Q01T","CM155Q04S","CM155Q04T","CM411Q01S","CM411Q01T","CM411Q02S","CM411Q02T","CM803Q01S","CM803Q01T","CM442Q02S","CM442Q02T","CM034Q01S","CM034Q01T","CM305Q01S","CM305Q01T","CM496Q01S","CM496Q01T","CM496Q02S","CM496Q02T","CM423Q01S","CM423Q01T","CM603Q01S","CM603Q01T","CM571Q01S","CM571Q01T","CM564Q01S","CM564Q01T","CM564Q02S","CM564Q02T","total_raw","total_time"
188,"CRI",18800179,18806659,"06MS",18800,18800,"CRI0003",1880000,0,2,1,0,1,"B","B",156,43,0,75922,1,155077,1,44739,0,134679,0,248202,0,101671,0,159576,0,606327,0,203880,0,203187,0,24821,0,92605,1,40375,0,93044,0,69327,1,71889,1,36590,5,2361911
188,"CRI",18800180,18805242,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,69215,0,29588,1,99586,0,70761,0,113275,0,31763,0,52801,0,127314,0,34315,0,61534,0,54344,0,137984,0,36758,0,87819,0,101266,1,55859,0,103639,3,1267821
188,"CRI",18800183,18800617,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,32665,0,122402,0,57372,0,125785,0,195933,0,73207,0,138316,0,220650,0,100685,0,260957,0,69086,0,58617,1,22414,0,82441,1,113555,0,1593,0,33544,3,1709222
188,"CRI",18800184,18807182,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,52312,0,149679,1,119416,0,106071,0,205521,0,78399,0,157097,0,159707,0,107104,1,107919,0,228141,1,141685,1,32776,1,139808,0,66222,0,12659,0,22503,6,1887019
188,"CRI",18800185,18806897,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,0,109029,0,64571,1,123920,0,110437,0,212551,0,80527,0,92720,0,194078,0,92116,0,75945,0,128190,0,84656,1,63054,0,61563,0,75161,0,71369,0,47104,2,1686991
188,"CRI",18800189,18804438,"06MS",18800,18800,"CRI0003",1880000,0,2,1,0,1,"B","B",156,43,1,32989,0,45092,0,27592,0,47353,0,137668,0,33950,0,80423,0,143105,0,246919,0,79207,0,76802,0,101164,1,23899,0,102074,0,88197,1,109563,0,29872,3,1405869
188,"CRI",18800190,18803943,"06MS",18800,18800,"CRI0002",1880000,0,2,1,0,1,"B","B",156,43,0,30674,0,49083,0,34566,0,46190,0,38103,0,15791,0,50323,0,107398,0,40749,0,52925,0,58204,0,74490,0,23186,0,28279,0,30496,1,50794,0,188063,1,919314
188,"CRI",18800190,18802913,"06MS",18800,18800,"CRI0002",1880000,0,2,1,0,1,"B","B",156,43,1,97335,0,89702,0,58767,1,105326,0,217511,0,99608,0,129321,0,197667,0,119660,0,339894,1,104138,0,146203,0,30183,0,16135,0,8263,0,8157,0,8746,3,1776616
188,"CRI",18800192,18807389,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,42487,0,48856,0,23825,0,66600,1,113159,1,66913,0,67958,0,129117,0,63828,1,71150,1,104030,1,48969,1,28166,0,146834,0,90256,1,62835,1,74903,9,1249886
188,"CRI",18800193,18805436,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,39195,0,39459,0,123967,1,100603,0,40259,1,30974,0,106950,0,107240,0,82674,0,31316,0,163199,1,88913,1,25061,0,58588,0,13560,1,2770,0,29448,6,1084176
188,"CRI",18800195,18801869,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,27239,0,69503,1,79970,0,70383,0,196581,0,55458,0,82873,0,199860,0,95211,0,44038,1,127702,1,75735,1,38456,0,198610,0,131017,0,30925,0,68078,5,1591639
188,"CRI",18800196,18802441,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,31597,1,43327,0,42311,0,36385,0,107307,0,9852,0,25409,0,107248,0,39139,0,51876,0,57849,0,35749,1,24249,0,26669,0,17924,0,74906,0,467469,3,1199266
188,"CRI",18800197,18807088,"06MS",18800,18800,"CRI0003",1880000,0,2,1,0,1,"B","B",156,43,1,27972,0,169729,1,137252,0,43972,0,155707,1,66785,0,93860,0,162634,0,107725,0,89523,0,160965,0,169666,1,34403,1,133457,0,55425,0,53565,0,122176,5,1784816
188,"CRI",18800199,18801773,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,66899,0,126250,0,111892,0,74346,0,223460,0,79387,0,83229,0,216526,0,119070,0,68467,0,69978,1,53473,1,31532,0,118057,0,90749,0,76761,0,44156,3,1654232
188,"CRI",18800201,18806720,"06MS",18800,18800,"CRI0003",1880000,0,2,1,0,1,"B","B",156,43,1,78332,1,84408,1,176612,0,119536,0,218828,1,50707,0,100373,0,185520,0,99990,1,101841,0,157982,1,114921,1,34742,1,126118,0,46215,0,55362,0,51260,8,1802747
188,"CRI",18800205,18801844,"06MS",18800,18800,"CRI0001",1880000,0,2,1,0,1,"B","B",156,43,1,38238,0,108845,1,211965,1,75279,0,159672,0,48957,0,128226,0,266709,0,122068,0,64039,0,131077,0,103680,0,36143,0,134516,0,28735,0,43745,0,30760,3,1732654
188,"CRI",18800206,18802767,"06MS",18800,18800,"CRI0004",1880000,0,2,1,0,1,"B","B",156,43,0,39853,0,115380,0,88672,0,106202,0,186887,0,40068,0,55412,0,130497,0,64831,0,39750,0,40234,0,93187,1,32385,0,76323,0,55695,0,40249,0,16145,1,1221770
191,"HRV",19100001,19102228,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,26033,0,64068,1,9685,0,71151,0,115496,1,36096,1,57049,1,147684,0,138012,1,90267,1,84689,0,44099,1,28753,1,117457,0,116505,1,73302,1,79745,11,1300091
191,"HRV",19100002,19100802,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,46912,1,46418,0,30463,1,62035,0,87582,0,45940,0,58166,0,85460,0,132447,0,48350,1,76269,1,53800,0,39478,1,86047,0,101223,0,131780,0,157189,5,1289559
191,"HRV",19100004,19104269,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,0,21369,1,49503,1,73431,1,105712,0,136445,0,58052,0,83371,0,159769,0,65009,0,72094,0,55610,0,54477,1,33431,1,130841,0,176777,0,50931,0,72965,5,1399787
191,"HRV",19100007,19100653,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,32062,1,60019,1,79844,0,71817,1,154958,0,42557,0,59296,0,150914,1,75696,1,86569,1,73526,1,133096,1,28149,0,74996,0,66860,1,48021,0,115119,10,1353499
191,"HRV",19100007,19101374,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,60268,1,52368,1,45073,1,65504,1,116019,1,61351,0,128946,1,257389,0,76930,0,60219,0,90230,1,81720,1,21842,0,105920,1,65835,0,82477,0,65219,10,1437310
191,"HRV",19100009,19100571,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,30200,0,26256,0,103449,1,63725,0,153937,1,52072,0,67470,0,97301,0,136998,0,14118,0,47593,0,35647,1,24647,0,54087,0,20586,0,83260,1,7002,4,1018348
191,"HRV",19100010,19104154,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,47201,1,44823,0,38766,0,31387,0,99922,1,16199,0,85816,0,70057,0,76866,0,53590,0,35806,0,71275,0,62334,0,61017,0,15724,1,22637,1,23166,5,856586
191,"HRV",19100012,19105802,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,0,40488,1,45931,1,96668,1,84622,1,117227,1,65709,0,148295,1,160140,0,108981,1,34640,0,55749,1,84426,0,23450,1,91781,0,80764,1,41220,0,77295,10,1357386
191,"HRV",19100013,19100917,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,52470,0,73826,1,59714,0,85696,1,136429,0,141657,1,197655,1,239212,1,105066,0,65498,1,66586,1,55284,1,38216,1,172712,0,108098,1,52369,1,116958,12,1767446
191,"HRV",19100014,19101033,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,40973,1,49604,1,4424,0,74423,0,126979,1,39610,0,170915,0,142833,1,82921,1,95748,0,45566,1,30701,1,19942,1,110259,1,22661,1,32007,0,55708,11,1145274
191,"HRV",19100015,19105563,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,26684,1,19529,1,47291,0,68851,1,111296,1,38723,0,80560,1,127439,0,62048,0,78913,1,71143,1,26269,1,47975,1,83511,1,53938,0,71372,1,115254,12,1130796
191,"HRV",19100017,19103607,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,39824,1,51238,1,3695,1,95558,1,114839,0,83348,1,58302,1,152126,1,111559,1,175811,1,62432,1,111494,1,22382,0,127976,1,118571,1,94009,1,66274,15,1489438
191,"HRV",19100017,19106276,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,35011,1,44729,1,72328,0,58743,1,100431,0,50867,1,59266,0,141415,0,61532,1,76672,1,38934,0,35301,1,26711,1,132434,1,123034,1,12944,1,9442,12,1079794
191,"HRV",19100021,19104901,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,78858,0,84987,0,105089,1,7304,0,207973,1,47932,0,161964,0,221300,1,119344,0,213040,0,209555,0,176093,1,35596,0,22595,0,43033,1,122947,0,58041,6,1915651
191,"HRV",19100024,19101951,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,74167,1,73357,1,127599,1,100120,1,225145,1,36972,0,82810,0,122179,0,104977,1,62597,0,60161,1,80929,0,22919,0,64089,0,43990,0,48906,0,55570,7,1386487
191,"HRV",19100025,19102989,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,20879,1,42953,1,65974,1,53757,1,107509,0,35521,1,63226,0,133154,1,122702,0,64871,1,7459,1,37356,1,43263,0,75954,1,24511,0,30451,0,23904,10,953444
191,"HRV",19100026,19104301,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,34113,0,41464,1,68865,1,103436,0,81077,0,53886,0,137596,0,99963,0,201456,0,73022,0,7058,1,139352,1,28287,1,195449,0,82580,0,30050,0,65148,6,1442802
191,"HRV",19100027,19103877,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,43056,1,53812,1,76743,1,76315,1,150375,1,140771,0,95325,0,203653,0,89018,1,145107,1,133538,1,201763,1,36402,1,74123,0,101382,1,80934,1,158232,13,1860549
191,"HRV",19100028,19105522,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,67868,1,45645,1,119732,1,98792,0,169478,0,66670,0,94975,0,267502,0,69719,1,57349,0,100547,1,153315,0,39665,0,46912,0,27749,0,64255,0,146586,6,1636759
191,"HRV",19100029,19102364,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,54486,0,44110,1,23356,1,81454,1,102125,1,77943,1,54772,1,139614,1,82312,0,86233,1,146293,1,125783,0,41231,1,115083,1,101431,1,54095,1,87359,14,1417680
191,"HRV",19100031,19101744,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,71486,1,53990,1,9266,1,79582,1,169946,1,58236,0,118481,1,193474,0,94621,1,58573,1,95132,0,43687,1,50542,0,94592,0,100493,0,17843,1,10389,11,1320333
191,"HRV",19100032,19102651,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,47421,1,75858,1,138224,1,80189,0,53427,1,38960,0,136750,0,244274,0,194465,0,98031,1,145511,1,107242,0,50969,1,177383,0,57429,0,115176,0,111104,8,1872413
191,"HRV",19100033,19100269,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,42423,1,32007,1,66463,1,54248,0,110845,1,61116,1,113853,1,144673,1,85306,1,88049,1,72359,1,46324,1,35153,0,109215,0,153396,0,92140,1,144234,13,1451804
191,"HRV",19100035,19100403,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,37644,0,43017,0,67513,1,55545,0,106810,1,32517,0,87746,0,162425,0,49786,0,48483,0,79093,0,38835,0,31926,0,73034,0,44995,1,35280,0,38390,4,1033039
191,"HRV",19100037,19106227,"06MS",19100,19100,"HRV0002",1910000,0,2,1,0,0,"A","A",266,43,1,58349,0,43416,1,108818,0,48305,0,172654,0,35578,0,53455,0,131676,0,98607,1,77818,0,56698,0,77980,1,24429,0,42910,0,45286,0,66036,1,21943,5,1163958
191,"HRV",19100039,19100199,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,48320,0,30080,1,42176,1,86830,1,113314,1,62831,0,98043,1,210504,0,61358,1,98207,1,83463,1,52049,1,26729,0,95197,0,72620,0,54000,0,50191,10,1285912
191,"HRV",19100042,19102321,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,93689,1,35526,1,80124,1,85054,0,177204,0,55219,0,84476,0,148134,0,153596,1,96105,0,11052,0,60754,1,28403,1,226990,1,210246,0,5145,0,98281,8,1649998
191,"HRV",19100043,19102815,"06MS",19100,19100,"HRV0002",1910000,0,2,1,0,0,"A","A",266,43,1,43772,1,38099,1,34831,0,71471,0,258416,0,39587,0,80897,0,181058,0,125188,1,84346,0,169766,1,77060,1,30189,1,103793,0,75019,1,43822,0,55167,8,1512481
191,"HRV",19100045,19102746,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,48301,1,67702,1,58982,0,94659,1,84750,0,32647,0,40041,0,194132,0,119973,0,71403,0,2758,1,54568,1,41859,0,89301,1,87330,0,169568,1,108156,8,1366130
191,"HRV",19100047,19103340,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,30438,1,45762,1,65555,1,13680,0,159103,0,54546,0,94616,1,173995,0,112232,0,60388,0,78655,1,65916,1,43075,0,150874,0,90179,1,88882,1,324059,9,1651955
191,"HRV",19100049,19104296,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,29181,1,23408,1,38411,1,68534,1,87997,0,47235,0,40673,0,93509,1,100659,0,68493,1,80107,1,56413,1,21589,1,104554,1,69418,0,43667,0,44842,10,1018690
191,"HRV",19100050,19106595,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,33981,0,56647,0,45199,0,42053,0,123839,0,25308,0,29073,0,49845,0,38942,1,39045,0,45024,0,126531,0,32036,0,39027,0,43703,0,29315,0,28083,2,827651
191,"HRV",19100051,19100155,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,29904,1,30764,1,2870,1,4156,1,3547,1,3802,1,206827,1,146009,1,117515,1,106385,0,1291,1,2513,1,32325,0,55685,1,40756,1,56226,0,46513,14,887088
191,"HRV",19100053,19101161,"06MS",19100,19100,"HRV0004",1910000,0,2,1,0,0,"A","A",266,43,1,41174,0,40865,0,29445,0,15586,0,112597,0,79382,0,158514,0,185940,0,138767,0,86147,0,89551,0,158841,0,45107,0,24511,0,40266,1,38127,0,15425,2,1300245
191,"HRV",19100055,19101838,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,84771,0,39841,1,8298,1,62566,1,91614,0,69146,0,109158,0,114749,1,163227,0,64376,1,35672,0,11245,1,24778,1,130184,1,76790,1,73132,1,73846,10,1233393
191,"HRV",19100056,19103603,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,39528,0,36125,0,55082,0,81005,0,44857,1,53768,0,65088,0,82839,0,59469,1,61404,0,44320,0,57505,1,50809,1,88545,0,62746,0,61158,1,35124,5,979372
191,"HRV",19100059,19100664,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,45920,1,75735,1,73931,1,97303,0,127351,1,66381,0,61886,0,170179,0,133801,0,78530,1,32024,1,19060,1,50404,1,130595,1,77101,1,70724,0,94536,11,1405461
191,"HRV",19100060,19106711,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,45201,1,52666,1,43641,0,40882,0,56313,1,15723,0,51835,0,251671,0,79802,1,44918,0,72768,1,140549,1,28848,1,92570,0,100172,0,59222,0,101154,8,1277935
191,"HRV",19100061,19104712,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,40492,0,42915,0,122046,0,48236,0,221728,0,63042,0,103514,0,156115,0,73770,1,47877,0,45849,0,77151,1,35167,1,63451,0,13238,1,33031,1,53573,6,1241195
191,"HRV",19100062,19102438,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,40041,0,28915,1,76080,0,95344,1,122221,0,85520,0,83233,1,188671,0,64896,1,53048,1,74669,1,84051,0,29797,0,110347,0,112626,0,75938,0,69345,7,1394742
191,"HRV",19100065,19101705,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,55640,1,46415,0,49153,1,93941,0,249880,1,60214,0,199415,0,233934,1,90016,1,77592,1,97027,1,60593,1,27074,1,166222,0,96482,0,83350,1,75869,11,1762817
191,"HRV",19100066,19102019,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,37582,1,54702,1,72091,1,79717,1,207236,1,78641,0,55459,0,98850,1,86273,1,81311,1,104187,1,58762,1,38846,1,191767,1,181162,1,72288,1,189877,15,1688751
191,"HRV",19100067,19105986,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,68597,1,54003,0,90023,0,122004,1,79571,0,9231,0,112419,0,257411,0,150986,1,88750,0,301124,0,335080,1,75611,0,62126,0,113799,0,103320,0,154901,5,2178956
191,"HRV",19100069,19100412,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,73029,1,74207,1,6718,1,7478,1,193187,1,60069,0,72462,0,251795,1,128675,0,108458,1,127446,1,54514,0,33049,0,102509,0,98259,0,62380,1,103108,10,1557343
191,"HRV",19100071,19101005,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,39196,1,44499,1,44768,1,82403,0,116951,1,60343,1,78461,1,130951,0,73388,0,171568,1,57766,1,26534,1,22182,1,92615,1,80142,0,5243,1,65057,13,1192067
191,"HRV",19100074,19105866,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,62705,1,102292,1,115463,1,105542,1,158539,1,45308,1,97791,1,176963,1,154892,0,59388,0,119743,1,119160,1,15484,0,115497,0,135410,0,35100,0,159279,11,1778556
191,"HRV",19100075,19106383,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,39829,1,56336,0,79374,1,80182,0,18080,0,50281,0,141972,0,208655,0,77579,1,90951,0,9457,0,167762,0,33148,1,190073,0,93614,1,76110,1,42853,7,1456256
191,"HRV",19100076,19104811,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,76916,1,44048,1,52785,0,93777,0,230864,0,54756,0,107046,0,217885,0,103601,0,70447,1,49887,1,68949,1,52279,0,46250,0,32968,0,42683,1,70236,7,1415377
191,"HRV",19100077,19102749,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,74737,1,34476,1,96140,1,86338,1,188744,0,92385,0,69774,1,191280,0,128581,1,46366,0,158187,1,101289,1,27582,1,123785,0,88742,1,76793,0,72134,10,1657333
191,"HRV",19100079,19100051,"06MS",19100,19100,"HRV0002",1910000,0,2,1,0,0,"A","A",266,43,1,57120,0,64694,1,9415,0,25645,1,141657,0,58351,1,172743,1,189929,0,63215,1,40895,1,91208,0,117569,1,29294,0,151865,1,70858,1,194536,1,162454,11,1641448
191,"HRV",19100081,19100241,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,51182,1,64106,1,70813,0,8688,1,94458,1,79222,1,94110,1,166617,0,96415,1,147695,1,92779,1,76420,0,51770,1,147409,0,122788,1,10061,1,140337,13,1514870
191,"HRV",19100082,19100954,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,67247,1,38547,1,49996,1,7948,1,100652,0,83638,0,185115,0,221206,0,75060,0,66259,0,57191,1,119178,1,23831,1,98482,0,181096,1,189915,1,85678,10,1651039
191,"HRV",19100083,19103525,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,36502,1,25026,0,63542,1,116554,0,173554,0,46362,0,78345,0,679729,0,91172,0,104053,1,66402,0,56742,1,25838,0,35632,0,16437,0,29744,0,41120,5,1686754
191,"HRV",19100084,19104637,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,55944,0,41255,1,66436,1,102507,0,159279,0,97287,0,81719,0,250811,1,83997,1,58906,0,67543,1,54442,1,32933,0,58146,0,83942,0,89017,1,104518,8,1488682
191,"HRV",19100085,19101288,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,0,29174,1,73989,1,29359,1,81956,0,154701,0,56564,0,84764,0,226542,0,127521,0,68706,0,113559,1,58341,1,74508,1,132950,0,144627,0,98279,1,165850,7,1721390
191,"HRV",19100085,19105212,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,40172,1,34045,1,76206,1,191138,1,115844,1,131045,1,182156,0,231372,1,258855,0,153852,1,148126,1,86088,1,39942,1,148344,1,84226,1,5885,1,55996,15,1983292
191,"HRV",19100086,19105336,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,47609,1,54254,1,108659,0,109565,1,246944,1,47645,0,79304,0,163697,0,256864,0,56338,0,64467,1,72140,1,36865,0,62846,0,56539,1,77211,1,42813,9,1583760
191,"HRV",19100087,19105731,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,22716,1,25626,1,27380,1,39406,1,74984,0,43328,1,39903,1,125888,0,53786,1,35614,1,36881,1,31716,1,14264,1,71353,1,50207,0,25199,1,61525,14,779776
191,"HRV",19100090,19101923,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,43288,1,51627,1,8791,1,8958,1,168493,1,66156,1,79083,1,278949,1,166966,0,166148,1,88564,1,39117,1,88230,1,112369,1,103201,0,72818,1,103418,15,1646176
191,"HRV",19100097,19100991,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,51666,1,49813,1,119702,1,84659,0,130644,0,75545,0,60906,1,141501,0,115403,1,75404,1,145764,1,88755,0,40311,1,158116,1,93243,0,61967,0,89868,10,1583267
191,"HRV",19100098,19106671,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,38113,0,31978,1,82830,1,73750,1,243862,0,50031,0,125031,1,169277,1,208673,0,169049,1,130257,1,66722,1,24881,1,115564,1,96608,0,89300,0,120926,11,1836852
191,"HRV",19100103,19103700,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,43080,1,59371,1,57998,1,58848,0,190746,0,74098,0,223659,0,199290,0,101232,1,58923,1,69766,1,127532,1,39575,0,178042,0,77213,1,80322,0,56104,9,1695799
191,"HRV",19100104,19104103,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,37139,0,60579,1,113585,1,60773,1,135108,1,44627,0,94255,0,275334,1,101449,0,38657,0,110180,1,106958,1,34205,0,36241,0,87852,0,3834,0,19378,8,1360154
191,"HRV",19100105,19101870,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,26980,1,104815,1,101307,1,85189,1,279429,1,60951,0,114144,1,214640,1,196989,0,59441,0,197446,0,248610,0,17777,0,89855,1,85149,0,36412,0,52503,9,1971637
191,"HRV",19100107,19104815,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,24621,1,28178,1,45022,1,74232,1,186982,1,36718,0,117922,1,189677,1,251643,0,70242,0,33524,1,6201,1,27857,1,150471,1,116164,1,49667,1,151311,14,1560432
191,"HRV",19100108,19106753,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,29331,1,34787,1,45898,1,81927,1,138500,1,36451,1,90912,1,90804,1,111048,1,102474,1,47748,1,37090,1,36753,1,100219,0,153674,1,117319,1,127858,16,1382793
191,"HRV",19100110,19103108,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,54410,1,38941,0,47423,1,74668,1,87789,1,67444,1,110859,0,127053,1,109356,0,65201,1,63129,1,76513,1,29410,1,161173,1,108863,1,153821,0,122172,13,1498225
191,"HRV",19100113,19103697,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,53067,1,40066,1,71408,0,59673,1,137804,1,43032,1,82492,0,131190,0,72500,0,58918,1,63384,1,33206,1,33150,1,163707,1,98332,1,89819,1,76244,13,1307992
191,"HRV",19100114,19104908,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,50803,1,45893,1,80454,1,107917,1,112741,0,61516,1,85684,1,134493,1,90747,0,108108,1,82440,1,84058,1,37415,0,161002,1,148992,0,77353,0,58712,12,1528328
191,"HRV",19100116,19105338,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,50066,1,40074,1,135644,1,108964,1,205252,0,71432,0,91773,0,264295,1,179970,0,99538,1,127327,1,106297,1,36745,1,127378,1,108867,1,88370,1,52304,13,1894296
191,"HRV",19100117,19104537,"06MS",19100,19100,"HRV0002",1910000,0,2,1,0,0,"A","A",266,43,0,86351,1,45378,1,71897,1,226748,0,190516,0,54741,0,54594,0,102893,0,92328,1,85117,0,10392,1,55039,1,49938,0,88838,0,67298,0,46272,1,220248,7,1548588
191,"HRV",19100118,19100791,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,85056,1,69349,1,133562,1,97307,1,139417,0,61192,0,75800,1,178127,1,176956,0,156394,1,110252,1,60524,0,27275,0,118721,0,40370,0,48072,1,30357,10,1608731
191,"HRV",19100119,19104038,"06MS",19100,19100,"HRV0002",1910000,0,2,1,0,0,"A","A",266,43,1,75476,0,46109,1,51085,1,109336,0,288817,0,37154,0,86511,0,87246,0,83859,1,78898,0,169726,1,57547,1,31281,1,69626,0,63595,0,45701,0,55913,7,1437880
191,"HRV",19100120,19106411,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,28337,0,55234,1,89187,1,4626,1,246682,0,47356,0,131013,1,264922,0,150485,1,70535,1,5317,1,68933,1,33253,0,124074,0,51881,0,42383,0,40066,9,1454284
191,"HRV",19100122,19101897,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,77211,1,94940,1,2538,1,7048,0,191532,0,34914,1,102432,0,176615,1,77140,1,106073,1,181563,1,55627,0,22946,1,119072,0,43433,0,54057,1,210341,11,1557482
